"2018/09/06 20:09:55","USDT  BTC  ICX  USDT  ","0.02444494","Total Bitcoin Value (without using bot): 0.3993331017030433, USD Value Equivalent: 2598.3626561717856","BINANCE ACCOUNT VALUE:2625.5763179355513USD, 0.40351547244910113BTC","4","BINANCE"
"2018/09/07 21:56:18","ETH  BTC  MTL  ETH  ","0.01115130","Total Bitcoin Value (without using bot): 0.3840955787427294, USD Value Equivalent: 2470.7063331299696","BINANCE ACCOUNT VALUE:2516.122417614158USD, 0.3911559553727939BTC","4","BINANCE"
"2018/09/07 21:57:19","AION  BTC  LUN  ETH  AION  ","0.01115130","Total Bitcoin Value (without using bot): 0.384197341247485, USD Value Equivalent: 2470.1603068032864","BINANCE ACCOUNT VALUE:2514.6928800018973USD, 0.39112373228967495BTC","4","BINANCE"
"2018/09/07 22:27:26","ETH  BTC  TRIG  ETH  ","0.01115130","Total Bitcoin Value (without using bot): 0.3843453574069288, USD Value Equivalent: 2470.193377234693","BINANCE ACCOUNT VALUE:2515.8138844046703USD, 0.39144359930771444BTC","4","BINANCE"
"2018/09/07 22:27:26","TRIG  ETH  BTC  TRIG  ","0.01115130","Total Bitcoin Value (without using bot): 0.384348015112929, USD Value Equivalent: 2470.2104583510213","BINANCE ACCOUNT VALUE:2515.8515833851184USD, 0.3914494650137145BTC","4","BINANCE"
"2018/09/07 22:28:13","MTL  ETH  BTC  MTL  ","0.01115130","Total Bitcoin Value (without using bot): 0.3842680527579982, USD Value Equivalent: 2469.9501560112662","BINANCE ACCOUNT VALUE:2515.6252836313042USD, 0.3913740635037248BTC","4","BINANCE"
"2018/09/07 22:30:36","ZEC  ETH  NANO  BTC  ZEC  ","0.01115130","Total Bitcoin Value (without using bot): 0.3842886375826965, USD Value Equivalent: 2471.5773513745557","BINANCE ACCOUNT VALUE:2517.376140880792USD, 0.3914095777436427BTC","4","BINANCE"
"2018/09/07 22:37:30","ETH  BNB  BTC  DGD  ETH  ","0.01115130","Total Bitcoin Value (without using bot): 0.38509519944812015, USD Value Equivalent: 2479.302583802912","BINANCE ACCOUNT VALUE:2523.179946526674USD, 0.3919104070229241BTC","4","BINANCE"
"2018/09/07 23:50:12","BTC  SKY  ETH  NEO  USDT  BTC  ","0.01115130","Total Bitcoin Value (without using bot): 0.38413331185864014, USD Value Equivalent: 2475.209090958571","BINANCE ACCOUNT VALUE:2524.676805915344USD, 0.39181031872074146BTC","4","BINANCE"
"2018/09/08 00:10:33","ETH  NANO  BTC  LUN  ETH  ","0.01115130","Total Bitcoin Value (without using bot): 0.3847860578176627, USD Value Equivalent: 2481.1639905078287","BINANCE ACCOUNT VALUE:2528.431334140497USD, 0.3921164136061185BTC","4","BINANCE"
"2018/09/08 00:19:08","USDT  BTC  PPT  ETH  USDT  ","0.01115130","Total Bitcoin Value (without using bot): 0.38466837121435876, USD Value Equivalent: 2480.5147583572316","BINANCE ACCOUNT VALUE:2528.892812435779USD, 0.3921706475875255BTC","4","BINANCE"
"2018/09/08 01:07:03","INS  ETH  VIA  BTC  INS  ","0.01115130","Total Bitcoin Value (without using bot): 0.38563484008407545, USD Value Equivalent: 2488.9624566964394","BINANCE ACCOUNT VALUE:2536.4320995532157USD, 0.3929896911316153BTC","4","BINANCE"
"2018/09/08 01:13:53","ZEC  ETH  BTC  ZEC  ","0.01115130","Total Bitcoin Value (without using bot): 0.38578118831545344, USD Value Equivalent: 2490.3795986753444","BINANCE ACCOUNT VALUE:2537.7002557357155USD, 0.3931115645048216BTC","4","BINANCE"
"2018/09/08 01:21:55","ZEC  BTC  RLC  ETH  ZEC  ","0.01115130","Total Bitcoin Value (without using bot): 0.38652910045586475, USD Value Equivalent: 2497.343258944817","BINANCE ACCOUNT VALUE:2543.9616704126024USD, 0.39374451731327265BTC","4","BINANCE"
"2018/09/10 14:59:52","EOS  BTC  ZEN  ETH  EOS  ","0.05875781","Total Bitcoin Value (without using bot): 0.3652556458550539, USD Value Equivalent: 2300.4037992121102","BINANCE ACCOUNT VALUE:2383.4177564322317USD, 0.37843651287057717BTC","4","BINANCE"
"2018/09/10 15:44:48","ETH  USDT  ONT  ETH  ","0.06117309","Total Bitcoin Value (without using bot): 0.3647494083082212, USD Value Equivalent: 2292.4536787112534","BINANCE ACCOUNT VALUE:2374.910912375105USD, 0.37786907457189484BTC","4","BINANCE"
"2018/09/10 15:45:36","BTC  MTL  ETH  BCD  BTC  ","0.06117309","Total Bitcoin Value (without using bot): 0.3646872993661314, USD Value Equivalent: 2292.0979686825694","BINANCE ACCOUNT VALUE:2374.6850336800276USD, 0.37782742431192917BTC","4","BINANCE"
"2018/09/10 15:46:51","BTC  MTL  ETH  USDT  BTC  ","0.06117309","Total Bitcoin Value (without using bot): 0.3650336332155947, USD Value Equivalent: 2295.6399390797264","BINANCE ACCOUNT VALUE:2377.348023411849USD, 0.3780261754601758BTC","4","BINANCE"
"2018/09/10 15:49:51","BTC  TRIG  ETH  LTC  BTC  ","0.06117309","Total Bitcoin Value (without using bot): 0.365036134773393, USD Value Equivalent: 2296.2506798886593","BINANCE ACCOUNT VALUE:2378.3066158712USD, 0.37808060851862535BTC","4","BINANCE"
"2018/09/10 15:50:36","TRIG  ETH  BCD  BTC  TRIG  ","0.06117309","Total Bitcoin Value (without using bot): 0.3651576332932827, USD Value Equivalent: 2297.09894954622","BINANCE ACCOUNT VALUE:2379.20740838198USD, 0.3782099793873628BTC","4","BINANCE"
"2018/09/10 16:02:53","ONT  BTC  USDT  ONT  ","0.06117309","Total Bitcoin Value (without using bot): 0.3646715051135542, USD Value Equivalent: 2294.1757890322533","BINANCE ACCOUNT VALUE:2378.666992262759USD, 0.3781018335121992BTC","4","BINANCE"
"2018/09/10 18:49:37","BNB  WAVES  ETH  NAV  BTC  USDT  BNB  ","0.05883622","Total Bitcoin Value (without using bot): 0.36678069247849154, USD Value Equivalent: 2322.275622234494","BINANCE ACCOUNT VALUE:2404.0264420335643USD, 0.379692433879685BTC","4","2","BINANCE"
"2018/09/10 18:59:35","BNB  NANO  BTC  USDT  BNB  ","0.05883622","Total Bitcoin Value (without using bot): 0.3665768761239837, USD Value Equivalent: 2330.9120587532016","BINANCE ACCOUNT VALUE:2413.575336780639USD, 0.3795771290145518BTC","4","2","BINANCE"
"2018/09/10 19:03:01","BTC  WAVES  ETH  TRIG  BTC  ","0.05883622","Total Bitcoin Value (without using bot): 0.36600367521819194, USD Value Equivalent: 2331.2622393206498","BINANCE ACCOUNT VALUE:2416.0713797845924USD, 0.3793185466978348BTC","4","2","BINANCE"
"2018/09/10 19:10:35","BTC  DASH  ETH  XMR  BTC  ","0.05883622","Total Bitcoin Value (without using bot): 0.36589234212701666, USD Value Equivalent: 2328.537035834623","BINANCE ACCOUNT VALUE:2413.040128710135USD, 0.37917065125131855BTC","4","2","BINANCE"
"2018/09/10 19:55:59","BTC  ETH  SKY  BTC  ","0.05886539","Total Bitcoin Value (without using bot): 0.36506857628073824, USD Value Equivalent: 2320.5492784141056","BINANCE ACCOUNT VALUE:2408.436497783253USD, 0.37889498468620625BTC","4","2","BINANCE"
"2018/09/10 20:26:25","BCC  ETH  WAVES  BNB  BTC  BCC  ","0.05886539","Total Bitcoin Value (without using bot): 0.3645154608505978, USD Value Equivalent: 2320.3322789310014","BINANCE ACCOUNT VALUE:2409.19574151564USD, 0.37847557609398125BTC","4","2","BINANCE"
"2018/09/10 21:03:50","BTC  EOS  BNB  BTC  ","0.05886539","Total Bitcoin Value (without using bot): 0.3643384245971917, USD Value Equivalent: 2316.5511448108477","BINANCE ACCOUNT VALUE:2404.3824922367617USD, 0.3781522075663646BTC","4","2","BINANCE"
"2018/09/10 21:14:49","BTC  WAVES  ETH  BTC  ","0.05886539","Total Bitcoin Value (without using bot): 0.3644478467281918, USD Value Equivalent: 2313.456619375085","BINANCE ACCOUNT VALUE:2402.203443756528USD, 0.37842848020059233BTC","4","2","BINANCE"
"2018/09/11 15:11:03","BTC  ICX  USDT  ETH  WTC  BTC  ","0.06061812","Total Bitcoin Value (without using bot): 0.3489198107447945, USD Value Equivalent: 2197.0416277176937","BINANCE ACCOUNT VALUE:2288.6412347886276USD, 0.3634670624492099BTC","4","2","BINANCE"
"2018/09/11 15:20:41","BTC  BCD  ETH  USDT  QTUM  BTC  ","0.06061812","Total Bitcoin Value (without using bot): 0.3492381370217536, USD Value Equivalent: 2201.614677691986","BINANCE ACCOUNT VALUE:2291.6436780492904USD, 0.3635192738079949BTC","4","2","BINANCE"
"2018/09/11 15:23:19","BNB  BTC  XZC  BNB  ","0.06061812","Total Bitcoin Value (without using bot): 0.349791170602503, USD Value Equivalent: 2207.734956551346","BINANCE ACCOUNT VALUE:2296.3547327842293USD, 0.3638319933810915BTC","4","2","BINANCE"
"2018/09/11 15:23:33","XZC  BTC  GVT  ETH  XZC  ","0.06061812","Total Bitcoin Value (without using bot): 0.34973117604062437, USD Value Equivalent: 2207.372033977406","BINANCE ACCOUNT VALUE:2296.242814619182USD, 0.3638116672994961BTC","4","2","BINANCE"
"2018/09/11 15:28:24","ETH  WTC  BTC  NAS  ETH  ","0.06061812","Total Bitcoin Value (without using bot): 0.3490995165066678, USD Value Equivalent: 2204.2405296868387","BINANCE ACCOUNT VALUE:2298.1760960524725USD, 0.3639766863796316BTC","4","2","BINANCE"
"2018/09/11 15:31:19","SALT  BTC  ETH  SALT  ","0.06061812","Total Bitcoin Value (without using bot): 0.3494623750523669, USD Value Equivalent: 2205.6946833705233","BINANCE ACCOUNT VALUE:2300.8839523287834USD, 0.3645438222991BTC","4","2","BINANCE"
"2018/09/11 15:32:07","GVT  ETH  BTC  GVT  ","0.06061812","Total Bitcoin Value (without using bot): 0.3496073612297982, USD Value Equivalent: 2206.93317653603","BINANCE ACCOUNT VALUE:2301.5473388053742USD, 0.36459549406392044BTC","4","2","BINANCE"
"2018/09/11 15:33:04","ETH  GVT  BTC  USDT  ETH  ","0.06061812","Total Bitcoin Value (without using bot): 0.3497981999190598, USD Value Equivalent: 2207.4662532562115","BINANCE ACCOUNT VALUE:2302.8717055121433USD, 0.3649162817526376BTC","4","2","BINANCE"
"2018/09/11 15:33:15","GVT  BTC  ETH  GVT  ","0.06061812","Total Bitcoin Value (without using bot): 0.3497983135952452, USD Value Equivalent: 2207.9776761686594","BINANCE ACCOUNT VALUE:2303.202277703429USD, 0.3648842473839604BTC","4","2","BINANCE"
"2018/09/11 15:35:31","LTC  BTC  GVT  ETH  LTC  ","0.06061812","Total Bitcoin Value (without using bot): 0.3496711828602528, USD Value Equivalent: 2207.3220704322316","BINANCE ACCOUNT VALUE:2302.5076059152834USD, 0.3647499243041907BTC","4","2","BINANCE"
"2018/09/11 15:35:41","ETH  NANO  BTC  GVT  ETH  ","0.06061812","Total Bitcoin Value (without using bot): 0.3496897525699457, USD Value Equivalent: 2207.768001299115","BINANCE ACCOUNT VALUE:2302.4106213523933USD, 0.36468025626849004BTC","4","2","BINANCE"
"2018/09/11 15:35:42","GVT  ETH  USDT  BTC  GVT  ","0.06061812","Total Bitcoin Value (without using bot): 0.3496790324501367, USD Value Equivalent: 2207.698571373938","BINANCE ACCOUNT VALUE:2302.2520497684623USD, 0.3646554288062821BTC","4","2","BINANCE"
"2018/09/11 15:36:13","ETH  USDT  BTC  GVT  ETH  ","0.06061812","Total Bitcoin Value (without using bot): 0.3497235518935364, USD Value Equivalent: 2207.5809600306834","BINANCE ACCOUNT VALUE:2301.953273587286USD, 0.36467395294110055BTC","4","2","BINANCE"
"2018/09/11 15:38:09","MCO  ETH  KMD  BTC  MCO  ","0.06061812","Total Bitcoin Value (without using bot): 0.34982374097803276, USD Value Equivalent: 2207.753371380709","BINANCE ACCOUNT VALUE:2301.964352515264USD, 0.3647516936601251BTC","4","2","BINANCE"
"2018/09/11 15:42:06","NAV  BTC  ZEN  ETH  NAV  ","0.06061812","Total Bitcoin Value (without using bot): 0.35030901696450667, USD Value Equivalent: 2212.0262876223774","BINANCE ACCOUNT VALUE:2305.0780958574933USD, 0.36504522857827115BTC","4","2","BINANCE"
"2018/09/11 15:44:18","BTC  HC  ETH  SKY  BTC  ","0.06061812","Total Bitcoin Value (without using bot): 0.3502911427866707, USD Value Equivalent: 2210.9886525094753","BINANCE ACCOUNT VALUE:2304.525968114356USD, 0.36511043782884217BTC","4","2","BINANCE"
"2018/09/11 15:45:40","GVT  ETH  BNB  USDT  BTC  GVT  ","0.06061812","Total Bitcoin Value (without using bot): 0.3503470517890983, USD Value Equivalent: 2211.2241760431884","BINANCE ACCOUNT VALUE:2305.6281852149245USD, 0.3653044526029644BTC","4","2","BINANCE"
"2018/09/11 15:46:09","BTC  GVT  ETH  NEO  BTC  ","0.06061812","Total Bitcoin Value (without using bot): 0.35034052242634994, USD Value Equivalent: 2210.862404228948","BINANCE ACCOUNT VALUE:2305.344209865306USD, 0.36531241985565677BTC","4","2","BINANCE"
"2018/09/11 15:50:47","ETH  ETC  USDT  BTC  GVT  ETH  ","0.06061812","Total Bitcoin Value (without using bot): 0.35002322104791234, USD Value Equivalent: 2205.431561527002","BINANCE ACCOUNT VALUE:2300.468727657885USD, 0.36510653425912126BTC","4","2","BINANCE"
"2018/09/11 15:59:09","ARK  BTC  WTC  ETH  ARK  ","0.06061812","Total Bitcoin Value (without using bot): 0.34946837965178995, USD Value Equivalent: 2200.990296568735","BINANCE ACCOUNT VALUE:2297.781966603095USD, 0.36483674731039867BTC","4","2","BINANCE"
"2018/09/11 16:11:01","ETH  BCD  BTC  GVT  ETH  ","0.05605592","Total Bitcoin Value (without using bot): 0.34982477420427155, USD Value Equivalent: 2205.8341067360025","BINANCE ACCOUNT VALUE:2303.484912023911USD, 0.3653112837320691BTC","4","2","BINANCE"
"2018/09/11 16:12:33","WTC  ETH  MTL  BTC  WTC  ","0.05605592","Total Bitcoin Value (without using bot): 0.34982829367024526, USD Value Equivalent: 2206.2795911048192","BINANCE ACCOUNT VALUE:2303.5119086672057USD, 0.36524547646049166BTC","4","2","BINANCE"
"2018/09/11 16:13:58","GVT  ETH  SKY  BTC  GVT  ","0.05605592","Total Bitcoin Value (without using bot): 0.34985932123565827, USD Value Equivalent: 2207.425142260143","BINANCE ACCOUNT VALUE:2305.6017138918983USD, 0.3654195266780778BTC","4","2","BINANCE"
"2018/09/11 16:18:44","ETH  HC  BTC  SKY  ETH  ","0.05605592","Total Bitcoin Value (without using bot): 0.34998180718277405, USD Value Equivalent: 2202.4915096903464","BINANCE ACCOUNT VALUE:2299.979010834579USD, 0.3654728325411366BTC","4","2","BINANCE"
"2018/09/11 16:40:14","ETH  KMD  BTC  NAS  ETH  ","0.05594816","Total Bitcoin Value (without using bot): 0.3500526716982363, USD Value Equivalent: 2198.402539062622","BINANCE ACCOUNT VALUE:2292.962160055937USD, 0.3651094446846778BTC","4","2","BINANCE"
"2018/09/11 16:51:00","ETH  SKY  BTC  NEBL  ETH  ","0.05594816","Total Bitcoin Value (without using bot): 0.3495906555879206, USD Value Equivalent: 2197.6195025493994","BINANCE ACCOUNT VALUE:2295.3773174627668USD, 0.3651416727520661BTC","4","2","BINANCE"
